Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
-3085401015086536068,10.0.2.15,34.193.254.183,443,tcp,tls,343496,14576,44,4918,42,19494,86,normal,-
-5204648571819386635,10.0.2.15,108.156.29.170,443,tcp,tls,499608,67614,134,47422,126,115036,260,normal,-
702775047205166934,10.0.2.15,52.84.93.28,443,tcp,tls,342608,99390,100,5816,62,105206,162,normal,-
-5695212146256772421,10.0.2.15,18.165.201.38,443,tcp,tls,120142,42108,56,4920,48,47028,104,normal,-
2752625459152802884,10.0.2.15,99.86.4.49,443,tcp,tls,70852,22940,40,4314,38,27254,78,normal,-
2039257039879116052,10.0.2.15,34.254.167.94,443,tcp,tls,118402,14758,38,5258,40,20016,78,normal,-
-4564010766245479002,10.0.2.15,108.138.217.21,443,tcp,tls,33064,16638,32,4504,32,21142,64,normal,-
429773644930728146,10.0.2.15,54.188.165.239,443,tcp,tls,86126,24640,114,40242,104,64882,218,normal,-
6067945831375455814,10.0.2.15,192.0.72.2,443,tcp,tls,120426,11950,40,4288,36,16238,76,normal,-
-8902830534225713055,10.0.2.15,104.96.145.246,443,tcp,tls,240550,262680,220,8936,120,271616,340,normal,-
5316282262506681515,10.0.2.15,142.251.36.102,443,tcp,tls,3438,42365,108,13517,99,55882,207,normal,-
-336192131235281801,10.0.2.15,18.244.179.62,443,tcp,tls,349044,442434,356,15398,206,457832,562,normal,-
-1716595459351023300,10.0.2.15,23.227.38.33,443,tcp,tls,171796,21146,51,5951,51,27097,102,normal,-
-8710925961879855138,10.0.2.15,108.156.46.93,443,tcp,tls,342774,348318,274,14828,222,363146,496,normal,-
-6675429815912201030,10.0.2.15,216.69.141.26,443,tcp,tls,62070,11536,34,4232,36,15768,70,normal,-
-884735847835888696,10.0.2.15,35.244.193.51,443,tcp,tls,1550,13374,36,4508,38,17882,74,normal,-
-7817859282150304630,10.0.2.15,143.204.68.101,443,tcp,tls,341178,34428,58,5172,50,39600,108,normal,-
-1624934777191863784,10.0.2.15,18.66.97.30,443,tcp,tls,342098,17586,44,4702,42,22288,86,normal,-
8483107604136883352,10.0.2.15,2.16.2.208,443,tcp,tls,47504,50934,54,4270,36,55204,90,normal,-
1697585649674522854,10.0.2.15,204.79.197.219,443,tcp,tls,204000,15912,42,4866,42,20778,84,normal,-
7058423259355661425,10.0.2.15,172.64.144.78,443,tcp,tls,82106,20332,58,16626,58,36958,116,normal,-
7351711644213083586,10.0.2.15,178.250.0.162,443,tcp,tls,30874,14959,51,6540,49,21499,100,normal,-
7448242388444350319,10.0.2.15,13.224.245.42,443,tcp,tls,330,6536,12,1722,12,8258,24,normal,-
-8357269620024592123,10.0.2.15,192.0.78.25,443,tcp,tls,68832,11456,34,3868,30,15324,64,normal,-
3654327424358268913,10.0.2.15,104.17.49.95,443,udp,-,397224,2935450,3924,2077528,2898,5012978,6822,normal,-
-5618653869773400421,10.0.2.15,23.195.248.208,443,tcp,tls,242684,161141,158,12635,95,173776,253,normal,-
8855707349789112337,10.0.2.15,104.19.154.83,443,udp,-,74588,29151,59,10702,33,39853,92,normal,-
-7534604622323816128,10.0.2.15,13.224.192.222,80,tcp,http,337452,18428,67,10335,70,28763,137,normal,-
4732476675401494045,10.0.2.15,130.211.23.194,443,udp,-,575,17996,21,5702,18,23698,39,normal,-
8735642814366488952,10.0.2.15,195.8.215.136,443,tcp,tls,23456,15400,32,3804,32,19204,64,normal,-
248250771673666038,10.0.2.15,151.101.195.5,443,udp,-,2247,66729,63,23750,73,90479,136,normal,-
-842344558172151564,10.0.2.15,104.17.50.95,443,udp,-,76716,177557,263,83793,249,261350,512,normal,-
7831864320877576662,10.0.2.15,151.101.0.81,443,udp,-,19355,242022,195,22907,83,264929,278,normal,-
-2279057648467947539,10.0.2.15,108.156.46.47,443,udp,-,350,15778,18,4404,18,20182,36,normal,-
7276887349606804179,10.0.2.15,99.84.9.96,443,udp,-,10140,863598,598,29214,200,892812,798,normal,-
1847634847462363277,10.0.2.15,142.251.37.102,443,udp,-,6578,67752,68,9113,36,76865,104,normal,-
275774590551613732,10.0.2.15,157.240.30.54,443,udp,-,41137,2251998,1818,82084,750,2334082,2568,normal,-
-8289551160781240225,10.0.2.15,192.0.78.9,443,tcp,tls,150668,11954,38,4604,42,16558,80,normal,-
6252025050854614617,10.0.2.15,151.101.1.55,443,udp,-,3838,9498,14,4808,16,14306,30,normal,-
-256005867722869648,10.0.2.15,198.54.117.250,443,tcp,tls,31548,13816,36,4112,32,17928,68,normal,-
1420934975639917886,10.0.2.15,92.123.239.50,443,tcp,tls,40564,10894,36,4012,32,14906,68,normal,-
7838822406114058939,10.0.2.15,35.164.248.86,443,tcp,-,426,832,12,672,10,1504,22,normal,-
-8144590695139904014,10.0.2.15,35.201.125.192,443,udp,-,818,14288,16,4452,18,18740,34,normal,-
6976618678517167155,10.0.2.15,142.251.36.102,443,udp,-,5937,44425,52,13022,50,57447,102,normal,-
5535421338463844892,10.0.2.15,142.251.36.105,443,udp,-,625,21043,24,5860,20,26903,44,normal,-
1510575517422658676,10.0.2.15,104.18.215.59,443,udp,-,248,11430,12,4230,14,15660,26,normal,-
-6733128105356167284,10.0.2.15,104.18.34.10,443,udp,-,616,14626,22,3850,12,18476,34,normal,-
-1182984859648303708,10.0.2.15,52.222.229.186,443,udp,-,20136,1324040,949,48627,353,1372667,1302,normal,-
7626498040547448100,10.0.2.15,143.204.89.60,80,tcp,http,233922,3032,32,2564,34,5596,66,normal,-
6658539308145729105,10.0.2.15,104.18.11.207,443,udp,-,58360,200880,183,9963,53,210843,236,normal,-
-4229791063612974745,10.0.2.15,34.160.46.1,443,udp,-,452,10436,14,3510,8,13946,22,normal,-
6631294889372076848,10.0.2.15,151.101.192.81,443,udp,-,10124,36478,39,12778,43,49256,82,normal,-
-3826177509437169509,10.0.2.15,151.101.194.152,443,udp,-,923,46056,44,10602,33,56658,77,normal,-
8891536749641717863,10.0.2.15,216.239.36.54,443,udp,-,650,44045,41,7189,34,51234,75,normal,-
775600568174596944,10.0.2.15,35.244.193.51,443,udp,-,532,12010,14,3804,12,15814,26,normal,-
1453003460221582448,10.0.2.15,151.101.67.5,443,udp,-,602,21365,19,8083,23,29448,42,normal,-
7515475958692947639,10.0.2.15,104.16.133.229,443,udp,-,306,13308,22,4040,14,17348,36,normal,-
-6090921185459484537,10.0.2.15,172.64.132.15,443,udp,-,694,15740,27,5685,17,21425,44,normal,-
-2195301364858976418,10.0.2.15,34.211.24.183,443,tcp,tls,199144,49910,258,104596,254,154506,512,normal,-
4115833899072988604,10.0.2.15,162.159.153.4,443,udp,-,501,17081,32,6287,21,23368,53,normal,-
104216304610272315,10.0.2.15,35.244.142.80,443,udp,-,366,11968,14,3800,12,15768,26,normal,-
-1906396114265777923,10.0.2.15,142.251.36.141,443,udp,-,1859,46378,74,19825,67,66203,141,normal,-
15169130087324400,10.0.2.15,64.4.250.36,443,tcp,tls,91017,15768,47,5890,44,21658,91,normal,-
1506527563463433360,10.0.2.15,104.18.214.59,443,udp,-,1462,183020,168,8872,46,191892,214,normal,-
-6010657994316854869,10.0.2.15,151.101.1.195,443,udp,-,404,15974,14,4116,14,20090,28,normal,-
-1927909944893854787,10.0.2.15,141.193.213.30,443,udp,-,61030,345262,348,82134,168,427396,516,normal,-
-4675294473388081941,10.0.2.15,13.224.222.43,443,udp,-,19510,140778,110,10234,48,151012,158,normal,-
233879999663786466,10.0.2.15,104.19.155.83,443,udp,-,387332,106338,202,54143,159,160481,361,normal,-
8123875807356801203,10.0.2.15,35.190.43.134,443,udp,-,534,13446,20,5414,20,18860,40,normal,-
-7409147058087310432,10.0.2.15,18.165.242.56,443,udp,-,382,15778,18,4194,16,19972,34,normal,-
-7864538229207303172,10.0.2.15,34.120.133.55,443,udp,-,4730,22999,28,7965,22,30964,50,normal,-
1483697930244910636,10.0.2.15,18.244.159.213,443,udp,-,3806,18288,26,6434,24,24722,50,normal,-
-5746536687739204623,10.0.2.15,104.17.204.204,443,udp,-,340,12942,20,3662,10,16604,30,normal,-
983790214915472172,10.0.2.15,104.18.22.19,443,udp,-,334,10546,18,4690,18,15236,36,normal,-
1153073649252846097,10.0.2.15,204.79.197.203,80,tcp,http,131238,5838,22,2098,22,7936,44,normal,-
-508769695742374992,10.0.2.15,199.36.158.100,443,udp,-,679,22993,23,6768,23,29761,46,normal,-
-2635495225172939380,10.0.2.15,207.148.248.132,80,tcp,http,20808,794,10,1230,12,2024,22,normal,-
-4940261048027259628,10.0.2.15,18.192.227.72,443,tcp,tls,61682,9036,36,4288,34,13324,70,normal,-
6565514396434104748,10.0.2.15,23.195.248.184,80,tcp,-,126550,1732,22,1761,25,3493,47,normal,-
-3447271473475140333,10.0.2.15,34.95.69.49,443,udp,-,590,17994,21,5704,18,23698,39,normal,-
141726164623566390,10.0.2.15,104.18.23.19,443,udp,-,527,20074,33,6073,19,26147,52,normal,-
510631978993222297,10.0.2.15,34.96.112.9,443,udp,-,354,12886,16,3966,14,16852,30,normal,-
-56259043340537660,10.0.2.15,23.227.38.33,443,udp,-,819,27480,40,6882,28,34362,68,normal,-
-5777009343722789499,10.0.2.15,104.16.124.96,443,udp,-,370,10478,18,3854,12,14332,30,normal,-
4050197679554061457,10.0.2.15,157.240.20.52,443,udp,-,545,19201,29,6115,20,25316,49,normal,-
-2537816339993698994,10.0.2.15,151.101.193.55,443,udp,-,15267,733315,669,65205,229,798520,898,normal,-
7414546342134101607,10.0.2.15,104.18.2.186,443,udp,-,7712,87078,132,103724,122,190802,254,normal,-
3282956866368799162,10.0.2.15,34.110.253.203,443,udp,-,2131,18356,31,8675,27,27031,58,normal,-
-2770309653384964907,10.0.2.15,151.101.194.49,443,udp,-,37816,0,0,36374,26,36374,26,normal,-
7479154863226054918,10.0.2.15,13.224.245.45,443,udp,-,412,12954,18,3996,14,16950,32,normal,-
-2772098153306803770,10.0.2.15,151.101.3.5,443,udp,-,12888,3258779,2404,122538,644,3381317,3048,normal,-
31337581456652110,10.0.2.15,52.98.171.226,443,udp,-,1294,26594,22,7002,18,33596,40,normal,-
-443493422500253835,10.0.2.15,34.102.232.32,443,udp,-,460,12020,14,3966,14,15986,28,normal,-
1022651663518039661,10.0.2.15,104.18.24.185,443,udp,-,18013,25471,53,40982,53,66453,106,normal,-
8724028981495704048,10.0.2.15,91.189.91.157,123,udp,ntp,1015,540,6,540,6,1080,12,normal,-
-6410882004066230759,10.0.2.15,142.251.36.81,443,tcp,tls,5683,22426,55,11872,56,34298,111,normal,-
-3633044425744675354,10.0.2.15,65.9.94.208,443,tcp,tls,30352,34420,66,7403,77,41823,143,normal,-
3319260599114138852,10.0.2.15,216.239.36.178,443,tcp,tls,171346,24357,55,6349,55,30706,110,normal,-
-6809746016743873364,10.0.2.15,142.250.27.156,443,tcp,tls,171229,23934,55,6349,55,30283,110,normal,-
7286437865179637701,10.0.2.15,151.101.129.184,443,udp,-,37834,0,0,36374,26,36374,26,normal,-
3673196480350405105,10.0.2.15,44.235.246.155,443,tcp,tls,151772,12886,38,4416,38,17302,76,normal,-
3590324306298048661,10.0.2.15,185.26.182.104,443,tcp,-,98,120,2,256,4,376,6,normal,-
2881998847561636813,10.0.2.15,200.147.35.149,443,tcp,tls,129702,13572,43,5647,45,19219,88,normal,-
628575564998780219,10.0.2.15,52.98.228.50,443,tcp,tls,253820,12074,32,3412,30,15486,62,normal,-
841677653073501906,10.0.2.15,18.66.112.119,443,tcp,tls,341018,16398,44,4816,42,21214,86,normal,-
-4186234309860358093,10.0.2.15,104.18.29.126,80,tcp,http,230692,2592,32,2408,34,5000,66,normal,-
4230283548546822130,10.0.2.15,65.9.9.138,80,tcp,http,635083,23552,104,13854,110,37406,214,normal,-
5426167985659336792,10.0.2.15,54.198.170.253,443,tcp,tls,131440,12636,40,4192,40,16828,80,normal,-
-3438385484355420639,10.0.2.15,65.9.95.126,443,tcp,tls,406495,39317,79,9060,82,48377,161,normal,-
-1069542238550720391,10.0.2.15,151.101.194.62,443,tcp,tls,172494,16843,45,5402,46,22245,91,normal,-
8209185320575757642,10.0.2.15,208.74.123.84,443,tcp,tls,7062,16464,30,3438,26,19902,56,normal,-
-2085641080418034022,10.0.2.15,142.250.27.157,443,udp,-,24381,58027,80,20466,55,78493,135,normal,-
-7458390501003496637,10.0.2.15,151.101.193.91,443,tcp,tls,594,17690,38,4214,36,21904,74,normal,-
8516001246984497971,10.0.2.15,65.9.99.47,443,tcp,tls,342074,16118,46,4670,40,20788,86,normal,-
-6509523996589787439,10.0.2.15,192.124.249.41,80,tcp,http,274698,24201,62,7223,63,31424,125,normal,-
-4750545588055745119,10.0.2.15,142.251.36.81,443,udp,-,521,23499,24,5955,21,29454,45,normal,-
-3710549163149565711,10.0.2.15,54.190.116.241,443,tcp,tls,57558,19674,96,35396,92,55070,188,normal,-
290850912069056505,10.0.2.15,195.128.8.101,443,tcp,tls,20754,12694,28,3654,30,16348,58,normal,-
1333339995943918677,10.0.2.15,151.101.1.188,443,tcp,tls,342602,15480,46,4834,42,20314,88,normal,-
-2868413815327194332,10.0.2.15,95.100.146.17,443,tcp,tls,194792,3452782,2770,95252,1169,3548034,3939,normal,-
7306046197073827186,10.0.2.15,65.9.94.80,80,tcp,http,232292,3924,32,2742,34,6666,66,normal,-
3193891433208516721,10.0.2.15,104.17.71.176,443,tcp,tls,341348,53648,70,5584,54,59232,124,normal,-
6578284958902101075,10.0.2.15,104.16.132.229,443,udp,-,304,15096,26,4830,18,19926,44,normal,-
3994145844565042080,10.0.2.15,54.186.100.168,443,tcp,tls,103006,21578,106,42494,96,64072,202,normal,-
2288911981009265859,10.0.2.15,52.98.228.50,443,udp,-,772,62852,58,8498,30,71350,88,normal,-
-465841487135036185,10.0.2.15,104.16.99.56,443,tcp,tls,343842,13910,42,4952,44,18862,86,normal,-
-7976360165077490234,10.0.2.15,40.126.32.138,443,tcp,tls,2064,13396,26,3772,24,17168,50,normal,-
7419549731826568645,10.0.2.15,65.9.95.111,443,tcp,-,58892,7546,17,2434,19,9980,36,normal,-
-7311400292469444829,10.0.2.15,54.221.154.46,443,tcp,tls,62962,13234,32,4046,34,17280,66,normal,-
-3008294159654903684,10.0.2.15,142.250.201.195,443,tcp,tls,934,12906,40,4478,36,17384,76,normal,-
6009194905680084733,10.0.2.15,65.9.95.116,443,tcp,tls,234586,136117,189,20387,155,156504,344,normal,-
-3246730305165078283,10.0.2.15,104.76.158.233,443,tcp,tls,82931,135089,124,8644,87,143733,211,normal,-
4362576910349300152,10.0.2.15,104.18.29.126,443,tcp,tls,584,42016,54,4390,40,46406,94,normal,-
3851118678551073962,10.0.2.15,104.16.240.21,443,tcp,tls,2818,14946,38,6992,40,21938,78,normal,-
6728979249381038264,10.0.2.15,151.101.193.171,443,tcp,tls,342062,15442,44,4744,40,20186,84,normal,-
160647506127779633,10.0.2.15,52.84.150.63,443,tcp,tls,342108,16036,44,4682,42,20718,86,normal,-
8426761678344032941,10.0.2.15,65.9.95.108,443,tcp,tls,515144,40758,130,13886,123,54644,253,normal,-
3121722474369506238,10.0.2.15,65.9.95.48,443,tcp,tls,526389,125536,162,19128,138,144664,300,normal,-
-6970021230314928321,10.0.2.15,52.95.115.255,443,tcp,tls,1886,13798,18,2046,18,15844,36,normal,-
-3356769002025956640,10.0.2.15,54.195.241.43,443,tcp,tls,3079,5908,13,2475,16,8383,29,normal,-
-5872748986905112952,10.0.2.15,51.132.193.104,443,tcp,tls,392671,75850,184,62425,187,138275,371,normal,-
6777222039499414153,10.0.2.15,65.9.95.13,443,tcp,tls,153432,1996827,1544,64851,799,2061678,2343,normal,-
4633307790537839752,10.0.2.15,23.73.207.9,443,tcp,tls,240992,25396,54,4924,46,30320,100,normal,-
3280642609679768952,10.0.2.15,44.240.21.97,443,tcp,tls,118878,21050,77,13494,73,34544,150,normal,-
6875135542759040990,10.0.2.15,104.17.78.34,443,tcp,tls,4177,21223,60,8432,63,29655,123,normal,-
6022913326359785792,10.0.2.15,104.18.29.126,443,udp,-,306,13172,22,3860,12,17032,34,normal,-
6444665348556608640,10.0.2.15,54.76.21.24,443,tcp,tls,31386,48011,68,7074,67,55085,135,normal,-
7041886118400185706,10.0.2.15,151.101.65.171,443,tcp,tls,340750,14896,46,4844,42,19740,88,normal,-
-6550625879676303502,10.0.2.15,98.98.134.243,443,tcp,tls,934,8508,12,1830,14,10338,26,normal,-
163858586528116233,10.0.2.15,65.9.99.209,443,tcp,tls,140363,61965,126,22211,124,84176,250,normal,-
3955020390153630583,10.0.2.15,104.16.42.65,443,tcp,-,2152,120,2,256,4,376,6,normal,-
-2995958178362062736,10.0.2.15,157.90.0.13,443,tcp,tls,77861,72794,201,81722,198,154516,399,normal,-
-1228098475481135350,10.0.2.15,193.0.160.131,443,tcp,tls,264,6328,12,1722,12,8050,24,normal,-
-8699430942535591039,10.0.2.15,65.9.95.109,443,tcp,tls,8953,45192,67,15174,61,60366,128,normal,-
1815476722159312450,10.0.2.15,35.171.98.11,443,tcp,tls,3215,21783,65,8613,65,30396,130,normal,-
3518084315979058427,10.0.2.15,18.170.254.31,443,tcp,tls,6926,13446,38,4682,37,18128,75,normal,-
-7151336404639626181,10.0.2.15,162.247.241.14,443,tcp,tls,271618,35169,87,12717,97,47886,184,normal,-
-1526880257438384144,10.0.2.15,52.11.51.230,443,tcp,tls,36200,34226,80,11904,73,46130,153,normal,-
4320317627368721082,10.0.2.15,185.89.210.141,443,tcp,tls,20884,10594,27,3825,33,14419,60,normal,-
-4157818824908744428,10.0.2.15,104.19.167.117,443,tcp,tls,2269,46632,97,11808,94,58440,191,normal,-
3908680944958705851,10.0.2.15,65.9.95.120,443,tcp,tls,46944,7558581,5654,155607,1865,7714188,7519,normal,-
8236969843965518292,10.0.2.15,185.255.84.152,443,tcp,tls,24133,23566,54,5766,52,29332,106,normal,-
7647577674259112338,10.0.2.15,18.66.97.31,443,tcp,tls,177587,39562,67,7711,63,47273,130,normal,-
7698223300639476397,10.0.2.15,52.222.226.205,80,tcp,http,268830,17906,57,9795,60,27701,117,normal,-
-987497388979036545,10.0.2.15,185.125.188.55,443,tcp,tls,10880,57200,66,15478,46,72678,112,normal,-
799222159060947139,10.0.2.15,54.74.250.190,443,tcp,tls,64357,201884,189,38958,114,240842,303,normal,-
-6032865946881850616,10.0.2.15,65.9.95.72,443,tcp,tls,2493,38640,88,11248,88,49888,176,normal,-
-6812312799352988453,10.0.2.15,185.255.84.150,443,tcp,tls,41502,20536,42,4386,38,24922,80,normal,-
1051645817201846953,10.0.2.15,92.223.21.23,443,tcp,tls,32290,27452,44,7778,40,35230,84,normal,-
-4797038312946778327,10.0.2.15,65.9.95.36,443,tcp,tls,141418,101106,92,6382,62,107488,154,normal,-
1404913472450962842,10.0.2.15,65.9.97.56,443,tcp,tls,248665,213138,193,10911,108,224049,301,normal,-
-5519061208227815927,10.0.2.15,104.22.73.232,443,tcp,tls,128652,11036,36,4866,36,15902,72,normal,-
6245407082372919184,10.0.2.15,52.203.211.182,443,tcp,tls,69720,33817,79,15866,78,49683,157,normal,-
-895413000362485270,10.0.2.15,203.30.190.247,443,tcp,tls,2636,4809628,3406,77566,1226,4887194,4632,normal,-
468740632501061383,10.0.2.15,104.17.183.177,443,tcp,tls,302,6860,18,2330,20,9190,38,normal,-
-7440469228002171264,10.0.2.15,52.59.118.245,443,tcp,tls,30034,14486,44,11778,42,26264,86,normal,-
-1719392744507588902,10.0.2.15,104.17.79.34,443,tcp,tls,126648,339902,268,11186,134,351088,402,normal,-
-7471448264385234482,10.0.2.15,52.28.39.77,443,tcp,tls,118650,13442,28,6134,28,19576,56,normal,-
-4084865639077135750,10.0.2.15,20.190.160.17,443,tcp,tls,349435,89878,119,10250,91,100128,210,normal,-
2558028549479938695,10.0.2.15,92.223.84.84,443,tcp,tls,10119,8301190,5734,109185,1860,8410375,7594,normal,-
5574080610350094879,10.0.2.15,65.9.98.186,443,tcp,tls,182822,106273,106,6909,61,113182,167,normal,-
2982358439886909940,10.0.2.15,104.19.148.8,443,tcp,tls,1793,16294,33,4915,30,21209,63,normal,-
6684427985164470387,10.0.2.15,172.255.6.249,443,tcp,tls,33002,16621,30,5942,31,22563,61,normal,-
-7469331633921366007,10.0.2.15,65.9.95.4,443,tcp,tls,894,62312,56,4464,42,66776,98,normal,-
-888237650413484919,10.0.2.15,23.75.66.132,443,tcp,tls,119758,44632,54,5076,50,49708,104,normal,-
-5824420366874125134,10.0.2.15,142.251.37.112,443,tcp,tls,3998,69734,115,12428,103,82162,218,normal,-
-9140476693274707490,10.0.2.15,65.9.95.67,443,tcp,tls,62652,227077,188,10019,117,237096,305,normal,-
2342004120297226426,10.0.2.15,65.9.95.7,443,tcp,tls,772,92640,88,4852,48,97492,136,normal,-
3989363453418747832,10.0.2.15,65.9.95.118,443,tcp,tls,192532,49331,87,10244,84,59575,171,normal,-
-8655219581032832271,10.0.2.15,65.9.95.60,443,tcp,tls,154148,522692,440,50890,388,573582,828,normal,-
7315229375623117216,10.0.2.15,216.52.2.30,443,tcp,tls,31582,26736,56,23902,56,50638,112,normal,-
-2759779501355747973,10.0.2.15,65.9.95.124,443,tcp,tls,934,38934,50,4516,42,43450,92,normal,-
2198057316838504494,10.0.2.15,51.38.59.46,443,tcp,tls,1962,1988968,1411,31587,469,2020555,1880,normal,-
1727844266984784953,10.0.2.15,65.9.95.47,443,tcp,tls,2480,66514,121,17868,110,84382,231,normal,-
1795973225356869252,10.0.2.15,65.9.95.40,443,tcp,tls,144330,57324,114,12210,106,69534,220,normal,-
9202410475495364137,10.0.2.15,51.161.115.163,443,tcp,tls,3940,12534,30,4014,30,16548,60,normal,-
3584263130791469914,10.0.2.15,44.196.249.209,443,tcp,tls,125658,21270,46,11462,44,32732,90,normal,-
5833465727090962619,10.0.2.15,65.9.95.99,443,tcp,tls,1092,12492,26,6972,26,19464,52,normal,-
-6396944014909608309,10.0.2.15,162.55.233.28,443,tcp,tls,4116,17110,36,11438,36,28548,72,normal,-
-451379857020322872,10.0.2.15,54.90.73.51,443,tcp,tls,191710,32055,66,8027,65,40082,131,normal,-
-152471949476920769,10.0.2.15,65.9.95.68,443,tcp,tls,135936,64210,96,18984,82,83194,178,normal,-
2895429978377990500,10.0.2.15,3.94.12.238,443,tcp,tls,1910,694,8,1614,10,2308,18,normal,-
-6234454556438185602,10.0.2.15,18.188.81.199,443,tcp,tls,1870,18032,30,2946,30,20978,60,normal,-
-8817423729788551636,10.0.2.15,34.201.195.249,443,tcp,tls,121154,15968,38,5186,36,21154,74,normal,-
8064626746856209589,10.0.2.15,65.9.95.5,443,tcp,tls,118326,58140,60,4728,46,62868,106,normal,-
-6379811791550867138,10.0.2.15,34.102.240.186,443,tcp,tls,850,16288,28,3708,26,19996,54,normal,-
